numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla,latitude,longitude,lat_rad,lon_rad,cluster
58057,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue de la Cité, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-05-22,2024,5,Android,DVD,G2024E058057,"{""coordinates"": [2.3474845889774136, 48.85449600118418], ""type"": ""Point""}","48.85449600118418, 2.3474845889774136",2024-05,48.85449600118418,2.3474845889774136,0.8526718096230675,0.040971335217481655,1399
61079,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","10 Rue d'Arcole, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-18,2024,3,Android,DVD,G2024C061079,"{""coordinates"": [2.3492410185431116, 48.85389327952111], ""type"": ""Point""}","48.85389327952111, 2.3492410185431116",2024-03,48.85389327952111,2.3492410185431116,0.8526612901455738,0.04100199069648246,595
120628,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","53 Petit Pont - Cardinal Lustiger, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-11-24,2024,11,IOS application,DVD,A2024K120628,"{""coordinates"": [2.3472123148643877, 48.853515624420304], ""type"": ""Point""}","48.853515624420304, 2.3472123148643877",2024-11,48.853515624420304,2.3472123148643877,0.8526546988206278,0.04096658313774141,1399
60011,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue Saint-Martin, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-18,2024,3,Android,DVD,G2024C060011,"{""coordinates"": [2.3491792683305364, 48.85688018684377], ""type"": ""Point""}","48.85688018684377, 2.3491792683305364",2024-03,48.85688018684377,2.3491792683305364,0.8527134215128062,0.04100091295195921,1441
32501,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Quai de Gesvres, 75004 PARIS",75004,Paris 04,4,re - SEINE,2023-11-14,2023,11,Android,DVD,G2023K032501,"{""coordinates"": [2.35034990311181, 48.85634994370631], ""type"": ""Point""}","48.85634994370631, 2.35034990311181",2023-11,48.85634994370631,2.35034990311181,0.8527041670242215,0.0410213443832308,590
52929,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","82 Rue François Miron, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-16,2024,3,Android,DVD,G2024C052929,"{""coordinates"": [2.3592650885447446, 48.85525512637346], ""type"": ""Point""}","48.85525512637346, 2.3592650885447446",2024-03,48.85525512637346,2.3592650885447446,0.8526850588570551,0.04117694372246135,596
58850,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","7 avenue Victoria, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-18,2024,3,Android,DVD,G2024C058850,"{""coordinates"": [2.3496518139910902, 48.85698699888459], ""type"": ""Point""}","48.85698699888459, 2.3496518139910902",2024-03,48.85698699888459,2.3496518139910902,0.8527152857345992,0.04100916042960189,1441
83321,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","14B Boulevard Morland, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-07-27,2024,7,IOS application,DVD,A2024G083321,"{""coordinates"": [2.3642895227718403, 48.849182127834375], ""type"": ""Point""}","48.849182127834375, 2.3642895227718403",2024-07,48.849182127834375,2.3642895227718403,0.8525790650370794,0.041264636642774064,597
31608,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue de Rivoli, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-11,2024,3,Android,DVD,G2024C031608,"{""coordinates"": [2.3596062658335857, 48.85545730491338], ""type"": ""Point""}","48.85545730491338, 2.3596062658335857",2024-03,48.85545730491338,2.3596062658335857,0.8526885875382537,0.041182898389484655,1489
74873,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","28 Rue Saint-Germain l'Auxerrois, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-02-26,2024,2,Android,DVD,G2024B074873,"{""coordinates"": [2.3443803787541375, 48.858615874721615], ""type"": ""Point""}","48.858615874721615, 2.3443803787541375",2024-02,48.858615874721615,2.3443803787541375,0.8527437149810615,0.040917156528411415,1417
17392,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Parvis Notre Dame - Place Jean-Paul II, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-05-07,2024,5,Android,DVD,G2024E017392,"{""coordinates"": [2.348322152408172, 48.853649138653736], ""type"": ""Point""}","48.853649138653736, 2.348322152408172",2024-05,48.853649138653736,2.348322152408172,0.8526570290835995,0.04098595345704269,1463
28468,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9183 Quai du Louvre, 75001 PARIS",75001,Paris 01,1,re - SEINE,2024-04-10,2024,4,Android,DVD,G2024D028468,"{""coordinates"": [2.342069387819084, 48.85846328636446], ""type"": ""Point""}","48.85846328636446, 2.342069387819084",2024-04,48.85846328636446,2.342069387819084,0.852741051811829,0.04087682212761099,1117
44570,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","113 Rue Saint-Antoine, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-04-15,2024,4,Android,DVD,G2024D044570,"{""coordinates"": [2.360790252126149, 48.854850767929946], ""type"": ""Point""}","48.854850767929946, 2.360790252126149",2024-04,48.854850767929946,2.360790252126149,0.8526780014708577,0.041203562848588365,598
34457,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","3 boulevard du Palais, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-10-13,2024,10,Page DMR Paris.fr,DVD,S2024J034457,"{""coordinates"": [2.34596228632844, 48.855133056000845], ""type"": ""Point""}","48.855133056000845, 2.34596228632844",2024-10,48.855133056000845,2.34596228632844,0.852682928327134,0.04094476602404524,592
60141,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9b boulevard Morland, 75004 PARIS",75004,Paris 04,4,re - SEINE,2024-03-18,2024,3,Android,DVD,G2024C060141,"{""coordinates"": [2.3645846848433707, 48.848457335138676], ""type"": ""Point""}","48.848457335138676, 2.3645846848433707",2024-03,48.848457335138676,2.3645846848433707,0.852566415018145,0.04126978819274928,599
42319,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","29 Rue Saint-Martin, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-09-17,2024,9,IOS application,DVD,A2024I042319,"{""coordinates"": [2.3540906904058736, 48.86685943482329], ""type"": ""Point""}","48.86685943482329, 2.3540906904058736",2024-09,48.86685943482329,2.3540906904058736,0.8528875922469218,0.04108663343812898,600
68321,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","77 Rue de Turbigo, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-03-20,2024,3,Android,DVD,G2024C068321,"{""coordinates"": [2.3604044914843723, 48.866470336191355], ""type"": ""Point""}","48.866470336191355, 2.3604044914843723",2024-03,48.866470336191355,2.3604044914843723,0.8528808011946795,0.041196830055264755,374
38210,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","17 Boulevard Saint Denis, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-03-13,2024,3,IOS application,DVD,A2024C038210,"{""coordinates"": [2.3531031611362927, 48.869331358924875], ""type"": ""Point""}","48.869331358924875, 2.3531031611362927",2024-03,48.869331358924875,2.3531031611362927,0.8529307354613538,0.04106939780091498,1350
78123,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","39 Rue Réaumur, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-03-22,2024,3,Android,DVD,G2024C078123,"{""coordinates"": [2.3544483187193177, 48.86568450818158], ""type"": ""Point""}","48.86568450818158, 2.3544483187193177",2024-03,48.86568450818158,2.3544483187193177,0.8528670859085545,0.041092875229696936,601
1056,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","36 rue du Caire, 75002 PARIS",75002,Paris 02,2,re - SENTIER - ARTS ET METIERS,2024-09-01,2024,9,Android,DVD,G2024I001056,"{""coordinates"": [2.3496763700606396, 48.867835997335376], ""type"": ""Point""}","48.867835997335376, 2.3496763700606396",2024-09,48.867835997335376,2.3496763700606396,0.8529046364781092,0.04100958901386687,1110
706,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","36 Rue Meslay, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-02-01,2024,2,IOS application,DVD,A2024B000706,"{""coordinates"": [2.358649254094052, 48.86819076451821], ""type"": ""Point""}","48.86819076451821, 2.358649254094052",2024-02,48.86819076451821,2.358649254094052,0.8529108283335277,0.041166195383649545,1306
23663,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 boulevard Saint-Denis, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-10-09,2024,10,Page DMR Paris.fr,DVD,S2024J023663,"{""coordinates"": [2.354496002026406, 48.86909103293959], ""type"": ""Point""}","48.86909103293959, 2.354496002026406",2024-10,48.86909103293959,2.354496002026406,0.8529265409816326,0.04109370746040386,442
112284,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","35 Rue Volta, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-11-22,2024,11,IOS application,DVD,A2024K112284,"{""coordinates"": [2.3577950002928874, 48.866260527240904], ""type"": ""Point""}","48.866260527240904, 2.3577950002928874",2024-11,48.866260527240904,2.3577950002928874,0.8528771393376939,0.04115128584217155,1306
72721,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","37 Rue Notre Dame de Nazareth, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-07-23,2024,7,Android,DVD,G2024G072721,"{""coordinates"": [2.3580992219313455, 48.86743163969387], ""type"": ""Point""}","48.86743163969387, 2.3580992219313455",2024-07,48.86743163969387,2.3580992219313455,0.8528975791059094,0.04115659551141846,602
78371,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","270 Rue Saint-Martin, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-03-22,2024,3,Android,DVD,G2024C078371,"{""coordinates"": [2.3541595937814144, 48.866291045120825], ""type"": ""Point""}","48.866291045120825, 2.3541595937814144",2024-03,48.866291045120825,2.3541595937814144,0.8528776719751794,0.04108783602889791,1366
53145,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Place de la République, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-04-18,2024,4,Android,DVD,G2024D053145,"{""coordinates"": [2.3623819352318303, 48.8676033008183], ""type"": ""Point""}","48.8676033008183, 2.3623819352318303",2024-04,48.8676033008183,2.3623819352318303,0.8529005751577283,0.04123134295943087,603
1522,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","15 Rue du Vertbois, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2024-06-01,2024,6,Android,DVD,G2024F001522,"{""coordinates"": [2.3583190435947223, 48.86685943480989], ""type"": ""Point""}","48.86685943480989, 2.3583190435947223",2024-06,48.86685943480989,2.3583190435947223,0.8528875922466879,0.04116043212321159,1306
24087,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","121 Rue Beaubourg, 75003 PARIS",75003,Paris 03,3,re - SENTIER - ARTS ET METIERS,2023-11-11,2023,11,Android,DVD,G2023K024087,"{""coordinates"": [2.3557698728338043, 48.86551284680353], ""type"": ""Point""}","48.86551284680353, 2.3557698728338043",2023-11,48.86551284680353,2.3557698728338043,0.8528640898523091,0.041115940700238,1306
73177,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","70 rue de Turbigo, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-21,2024,3,Android,DVD,G2024C073177,"{""coordinates"": [2.359550238036462, 48.86609649526197], ""type"": ""Point""}","48.86609649526197, 2.359550238036462",2024-03,48.86609649526197,2.359550238036462,0.852874276439583,0.04118192051995221,1016
95318,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","15 Rue au Maire, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-27,2024,3,Android,DVD,G2024C095318,"{""coordinates"": [2.356556415265423, 48.864616393196506], ""type"": ""Point""}","48.864616393196506, 2.356556415265423",2024-03,48.864616393196506,2.356556415265423,0.8528484437852751,0.04112966845537639,604
17710,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","5 Rue Béranger, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-06,2024,3,Android,DVD,G2024C017710,"{""coordinates"": [2.3641953473429567, 48.865081786098706], ""type"": ""Point""}","48.865081786098706, 2.3641953473429567",2024-03,48.865081786098706,2.3641953473429567,0.8528565664237339,0.041262992971465566,605
47345,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue Réaumur, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-07-15,2024,7,IOS application,DVD,A2024G047345,"{""coordinates"": [2.3593740468603324, 48.86463165149834], ""type"": ""Point""}","48.86463165149834, 2.3593740468603324",2024-07,48.86463165149834,2.3593740468603324,0.8528487100928804,0.04117884540381578,606
78366,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","5 cité Dupetit-Thouars, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-05-28,2024,5,Page DMR Paris.fr,DVD,S2024E078366,"{""coordinates"": [2.3621332644739375, 48.86592864929719], ""type"": ""Point""}","48.86592864929719, 2.3621332644739375",2024-05,48.86592864929719,2.3621332644739375,0.8528713469748614,0.04122700283595221,1500
74093,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue de Franche Comté, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-21,2024,3,Android,DVD,G2024C074093,"{""coordinates"": [2.3641521928272398, 48.864543914062224], ""type"": ""Point""}","48.864543914062224, 2.3641521928272398",2024-03,48.864543914062224,2.3641521928272398,0.8528471787857429,0.041262239783079205,1309
63645,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Place Elisabeth Dmitrieff, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-19,2024,3,Android,DVD,G2024C063645,"{""coordinates"": [2.361311436309571, 48.866550444489896], ""type"": ""Point""}","48.866550444489896, 2.361311436309571",2024-03,48.866550444489896,2.361311436309571,0.8528821993482473,0.04121265922859839,1500
66610,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue de Poitou, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-04-23,2024,4,IOS application,DVD,A2024D066610,"{""coordinates"": [2.3643171787317234, 48.86139678842931], ""type"": ""Point""}","48.86139678842931, 2.3643171787317234",2024-04,48.86139678842931,2.3643171787317234,0.8527922510814746,0.04126511933033183,607
86512,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","55 Rue de Bretagne, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-25,2024,3,Android,DVD,G2024C086512,"{""coordinates"": [2.3607780927838093, 48.86373519824516], ""type"": ""Point""}","48.86373519824516, 2.3607780927838093",2024-03,48.86373519824516,2.3607780927838093,0.8528330640320222,0.041203350628029656,376
76933,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","82 Rue Beaubourg, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-10-22,2024,10,Android,DVD,G2024J076933,"{""coordinates"": [2.3554272656075197, 48.86436843761016], ""type"": ""Point""}","48.86436843761016, 2.3554272656075197",2024-10,48.86436843761016,2.3554272656075197,0.8528441161438947,0.04110996107609821,608
49353,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","57 Rue de Saintonge, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-02-17,2024,2,Android,DVD,G2024B049353,"{""coordinates"": [2.365112304947346, 48.864036558791234], ""type"": ""Point""}","48.864036558791234, 2.365112304947346",2024-02,48.864036558791234,2.365112304947346,0.8528383237657867,0.04127899690076336,1309
95007,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","92 Rue de Turenne, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-11-19,2024,11,Android,DVD,G2024K095007,"{""coordinates"": [2.3646900652352887, 48.861583709172784], ""type"": ""Point""}","48.861583709172784, 2.3646900652352887",2024-11,48.861583709172784,2.3646900652352887,0.8527955134638885,0.04127162742755529,609
94631,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","12 Rue Dupetit-Thouars, 75003 PARIS",75003,Paris 03,3,re - TEMPLE - ENFANTS ROUGES,2024-03-27,2024,3,Android,DVD,G2024C094631,"{""coordinates"": [2.3619835371308007, 48.865486144364645], ""type"": ""Point""}","48.865486144364645, 2.3619835371308007",2024-03,48.865486144364645,2.3619835371308007,0.8528636238068322,0.04122438960083421,1500
1247,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue Baron le Roy, 75012 PARIS",75012,Paris 12,12,BERCY,2024-02-01,2024,2,Android,DVD,G2024B001247,"{""coordinates"": [2.3876206880546165, 48.83519744768606], ""type"": ""Point""}","48.83519744768606, 2.3876206880546165",2024-02,48.83519744768606,2.3876206880546165,0.8523349863236531,0.041671842295285505,32
25689,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","13X place de la Concorde, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2023-12-11,2023,12,Page DMR Paris.fr,DVD,S2023L025689,"{""coordinates"": [2.3209784024442857, 48.864318846952145], ""type"": ""Point""}","48.864318846952145, 2.3209784024442857",2023-12,48.864318846952145,2.3209784024442857,0.8528432506236341,0.04050871499033079,1183
58193,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","37 Rue de Penthièvre, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-01-23,2024,1,Android,DVD,G2024A058193,"{""coordinates"": [2.31580448125858, 48.872802733394295], ""type"": ""Point""}","48.872802733394295, 2.31580448125858",2024-01,48.872802733394295,2.31580448125858,0.8529913223754149,0.040418413030401536,1113
38892,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","29 Rue François 1er, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-10-14,2024,10,Android,DVD,G2024J038892,"{""coordinates"": [2.304291009435782, 48.86800765891402], ""type"": ""Point""}","48.86800765891402, 2.304291009435782",2024-10,48.86800765891402,2.304291009435782,0.8529076325378557,0.04021746503875812,610
20016,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue de la Pépinière, 75008 PARIS",75008,Paris 08,8,MAIRIE,2024-06-07,2024,6,Android,DVD,G2024F020016,"{""coordinates"": [2.3236548905932497, 48.875198363328465], ""type"": ""Point""}","48.875198363328465, 2.3236548905932497",2024-06,48.875198363328465,2.3236548905932497,0.8530331340054255,0.040555428520920825,218
18826,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","43 Rue Vineuse, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2024-09-08,2024,9,Android,DVD,G2024I018826,"{""coordinates"": [2.2854237557333517, 48.86119842419093], ""type"": ""Point""}","48.86119842419093, 2.2854237557333517",2024-09,48.86119842419093,2.2854237557333517,0.8527887889723967,0.03988816934084162,1173
17176,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","18 place Lachambeaudie, 75012 PARIS",75012,Paris 12,12,BERCY,2024-05-06,2024,5,Page DMR Paris.fr,DVD,S2024E017176,"{""coordinates"": [2.387849331250485, 48.83636856026997], ""type"": ""Point""}","48.83636856026997, 2.387849331250485",2024-05,48.83636856026997,2.387849331250485,0.8523554260941537,0.04167583287186569,387
25403,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","83 Rue du Chemin de Fer, 75019 PARIS",75019,Paris 19,19,ROSA PARKS - MACDONALD,2024-02-09,2024,2,Android,DVD,G2024B025403,"{""coordinates"": [2.3892402645687865, 48.89964675813157], ""type"": ""Point""}","48.89964675813157, 2.3892402645687865",2024-02,48.89964675813157,2.3892402645687865,0.8534598389915671,0.04170010923794574,1457
27675,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","pont des Arts, 75006 PARIS",75006,Paris 06,6,MONNAIE,2023-11-12,2023,11,Android,DVD,G2023K027675,"{""coordinates"": [2.3372313982225794, 48.85783004672624], ""type"": ""Point""}","48.85783004672624, 2.3372313982225794",2023-11,48.85783004672624,2.3372313982225794,0.8527299996951879,0.04079238327997475,611
26192,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","74 rue de Passy, 75016 PARIS",75016,Paris 16,16,MUETTE NORD,2024-07-08,2024,7,Page DMR Paris.fr,DVD,S2024G026192,"{""coordinates"": [2.276558875812096, 48.85809326123222], ""type"": ""Point""}","48.85809326123222, 2.276558875812096",2024-07,48.85809326123222,2.276558875812096,0.8527345936549562,0.03973344799842177,35
20333,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","77 boulevard Haussmann, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-05-08,2024,5,Android,DVD,G2024E020333,"{""coordinates"": [2.3221588139467344, 48.87420272777785], ""type"": ""Point""}","48.87420272777785, 2.3221588139467344",2024-05,48.87420272777785,2.3221588139467344,0.8530157568869173,0.04052931705757693,1278
8080,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","20 Boulevard des Italiens, 75009 PARIS",75009,Paris 09,9,OPERA - CHAUSSEE D'ANTIN,2024-08-04,2024,8,Android,DVD,G2024H008080,"{""coordinates"": [2.3370590208836957, 48.871654509394446], ""type"": ""Point""}","48.871654509394446, 2.3370590208836957",2024-08,48.871654509394446,2.3370590208836957,0.8529712820860671,0.040789374727855404,612
84099,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue de Rigny, 75008 PARIS",75008,Paris 08,8,MAIRIE,2024-01-31,2024,1,Android,DVD,G2024A084099,"{""coordinates"": [2.318527460202954, 48.875328063473184], ""type"": ""Point""}","48.875328063473184, 2.318527460202954",2024-01,48.875328063473184,2.318527460202954,0.8530353976999911,0.04046593797844334,1185
87718,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Rue de la Tremoille, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-05-31,2024,5,Android,DVD,G2024E087718,"{""coordinates"": [2.3028964992784995, 48.8671760551851], ""type"": ""Point""}","48.8671760551851, 2.3028964992784995",2024-05,48.8671760551851,2.3028964992784995,0.8528931183147141,0.04019312624506104,613
25087,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","24 Rue Vernet 22, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-09-10,2024,9,Android,DVD,G2024I025087,"{""coordinates"": [2.297665834691464, 48.872207640550705], ""type"": ""Point""}","48.872207640550705, 2.297665834691464",2024-09,48.872207640550705,2.297665834691464,0.8529809360459392,0.04010183392594979,1157
36117,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","26 Place de la Nation, 75012 PARIS",75012,Paris 12,12,NATION - PICPUS,2024-02-13,2024,2,Android,DEVE,G2024B036117,"{""coordinates"": [2.3955998422344136, 48.84811782764956], ""type"": ""Point""}","48.84811782764956, 2.3955998422344136",2024-02,48.84811782764956,2.3955998422344136,0.8525604894946248,0.04181110480724723,614
45060,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue Boissy d'Anglas, 75008 PARIS",75008,Paris 08,8,ELYSEES - MADELEINE,2024-07-14,2024,7,Android,DVD,G2024G045060,"{""coordinates"": [2.3218042850843577, 48.86899566514958], ""type"": ""Point""}","48.86899566514958, 2.3218042850843577",2024-07,48.86899566514958,2.3218042850843577,0.8529248764996965,0.04052312936163511,615
24851,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 place de Costa Rica, 75116 PARIS",75116,Paris 16,16,MUETTE NORD,2024-04-09,2024,4,Page DMR Paris.fr,DVD,S2024D024851,"{""coordinates"": [2.2844786639279975, 48.85870361228163], ""type"": ""Point""}","48.85870361228163, 2.2844786639279975",2024-04,48.85870361228163,2.2844786639279975,0.8527452462903614,0.03987167437710457,46
76975,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 rond-point des Champs-Élysées Marcel-Dassault, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-29,2024,1,Android,DVD,G2024A076975,"{""coordinates"": [2.3097267148640324, 48.86820983794811], ""type"": ""Point""}","48.86820983794811, 2.3097267148640324",2024-01,48.86820983794811,2.3097267148640324,0.8529111612276791,0.040312335995649616,1034
5264,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Rue Murillo, 75008 PARIS",75008,Paris 08,8,MONCEAU,2024-01-03,2024,1,Android,DVD,G2024A005264,"{""coordinates"": [2.308507680482078, 48.877758024941414], ""type"": ""Point""}","48.877758024941414, 2.308507680482078",2024-01,48.877758024941414,2.308507680482078,0.8530778085283084,0.040291059831989495,1051
61050,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Place Saint-André des Arts, 75006 PARIS",75006,Paris 06,6,MONNAIE,2024-03-18,2024,3,Android,DVD,G2024C061050,"{""coordinates"": [2.342846870554635, 48.8530120838314], ""type"": ""Point""}","48.8530120838314, 2.342846870554635",2024-03,48.8530120838314,2.342846870554635,0.852645910379434,0.04089039176122376,1371
66721,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","57Z Rue de Bercy, 75012 PARIS",75012,Paris 12,12,BERCY,2024-08-29,2024,8,IOS application,DVD,A2024H066721,"{""coordinates"": [2.3823857311940024, 48.83759689235928], ""type"": ""Point""}","48.83759689235928, 2.3823857311940024",2024-08,48.83759689235928,2.3823857311940024,0.8523768645334201,0.04158047506186792,1317
27974,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue Christophe Colomb, 75008 PARIS",75008,Paris 08,8,TRIANGLE D'OR,2024-01-11,2024,1,Android,DVD,G2024A027974,"{""coordinates"": [2.3003170494522074, 48.87007141019388], ""type"": ""Point""}","48.87007141019388, 2.3003170494522074",2024-01,48.87007141019388,2.3003170494522074,0.8529436517926315,0.040148106352702245,14
56930,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","41 rue Dareau, 75014 PARIS",75014,Paris 14,14,MONTSOURIS - DAREAU,2024-06-18,2024,6,Page DMR Paris.fr,DVD,S2024F056930,"{""coordinates"": [2.3355259894938536, 48.83037948557067], ""type"": ""Point""}","48.83037948557067, 2.3355259894938536",2024-06,48.83037948557067,2.3355259894938536,0.852250897021503,0.04076261828256624,1297
